Date,Caramelo-2,Caramelo-3,Toposi-1,Toposi-2H,La Estancia-1H
12/22/2018,1504.5921,0,757.0607,2649.1934,1377.5938
12/23/2018,1488.0394,0,740.9613,2642.0104,1365.8422
12/24/2018,1465.1331,0,731.8081,2604.2072,1335.2912
12/25/2018,1494.6103,0,732.13,2649.5806,1360.8635
12/26/2018,1474.2923,0,722.3761,2633.5268,1345.9113
12/27/2018,1494.9255,0,744.0307,2674.4722,1364.7085
12/28/2018,1476.851,0,736.0729,2673.762,1379.214
12/29/2018,1464.564,0,721.1036,2661.082,1382.501
12/30/2018,1458.489,0,716.9281,2667.513,1381.979
12/31/2018,1453.714,0,713.9928,2675.18,1381.675
1/1/2019,1456.637,0,717.9509,2694.624,1382.625
1/2/2019,1439.311,0,704.5639,2685.749,1368.654
1/3/2019,1438.732,0,711.5356,2688.54,1364.669
1/4/2019,1447.728,0,709.7346,2705.833,1391.059
1/5/2019,1447.519,0,709.0721,2721.972,1377.832
1/6/2019,1427.114,0,697.2487,2705.846,1367.733
1/7/2019,1436.389,0,697.3119,2728.5,1412.383
1/8/2019,1419.426,0,685.3442,2714.663,1391.459
1/9/2019,1418.379,0,685.5223,2720.121,1406.58
1/10/2019,1413.466,0,679.8689,2720.087,1390.569
1/11/2019,1375.781,86.65,692.4117,2694.258,1350.038
1/12/2019,1216.247,446.5,663.7985,2604.193,1322.267
1/13/2019,1222.175,811.4375,650.6771,2457.756,1110.581
1/14/2019,1160.179,847.052,666.316,2533.924,1085.922
1/15/2019,1138.346,820.3433,652.1019,2485.42,1056.854
1/16/2019,1138.759,817.7291,664.4148,2489.507,1058.206
1/17/2019,1147.5955,807.5347,664.821,2524.8967,1066.9449
1/18/2019,1158.8763,789.0915,631.1783,2557.014,1079.354
1/19/2019,1153.8547,801.3014,709.9897,2515.5782,1073.8362
1/20/2019,1156.2882,773.2779,703.2564,2554.1503,1073.3823
1/21/2019,1162.5285,787.1986,682.1563,2572.8278,1081.6866
1/22/2019,1157.3996,759.7636,676.3151,2561.0037,1073.588
1/23/2019,1158.1492,765.9213,670.4264,2565.2023,1072.3794
1/24/2019,1163.926,772.7816,665.6535,2580.7967,1079.4219
1/25/2019,1168.5388,761.7183,663.2156,2594.1911,1081.6557
1/26/2019,1164.6542,749.6669,663.7291,2584.312,1073.5219
1/27/2019,1174.099,741.9251,664.9717,2608.347,1072.818
1/28/2019,1161.295,724.3312,653.4149,2580.709,1054.317
1/29/2019,1176.818,766.2264,659.9823,2618.232,1051.629
1/30/2019,1174.111,749.6434,655.0237,2612.167,1042.365
1/31/2019,1172.4,713.1395,652.0652,2610.025,1048.312
2/1/2019,1183.54,740.007,660.3596,2635.386,1038.455
2/2/2019,1172.057,696.1497,646.6329,2610.61,1033.868
2/3/2019,1180.13,673.8916,658.1337,2630.262,1028.213
2/4/2019,1144.877,687.5032,656.3671,2549.457,1201.019
2/5/2019,1142.21,884.9267,650.7725,2544.002,1081.756
2/6/2019,1136.887,864.8843,650.3174,2530.977,1075.218
2/7/2019,1129.798,844.6454,652.3834,2513.636,1066.038
2/8/2019,1130.678,852.4963,647.7375,2518.276,1065.814
2/9/2019,1136.277,856.0253,655.2645,2530.887,1069.193
2/10/2019,1131.543,843.1498,649.4002,2521.581,1061.346
2/11/2019,1152.387,877.1782,673.3638,2568.983,952.1698
2/12/2019,1131.238,905.1696,649.8608,2525.91,1049.763
2/13/2019,1126.053,909.0013,659.0669,2513.09,1042.1
2/14/2019,1125.486,902.9075,648.1064,2513.384,1039.365
2/15/2019,1132.068,908.8893,651.6523,2529.902,1046.155
2/16/2019,1126.1383,887.2093,648.7302,2516.2679,1036.095
2/17/2019,1124.5242,883.1129,657.4552,2510.9248,1029.8833
2/18/2019,1139.5344,903.0305,643.3882,2550.3615,1043.1858
2/19/2019,1134.4539,901.4697,621.776,2538.6826,1041.0538
2/20/2019,1145.6264,900.1328,657.2167,2612.9544,1053.8866
2/21/2019,1131.2365,871.6536,653.4524,2619.1392,1031.9938
2/22/2019,1144.2873,867.6485,656.6975,2596.314,1046.0153
2/23/2019,1131.4173,826.1644,629.9223,2539.504,1028.1729
2/24/2019,1140.0519,834.8707,650.5668,2564.125,1031.9691
2/25/2019,1144.7239,885.6098,650.1824,2558.345,1038.2835
2/26/2019,1137.1968,861.8833,647.8251,2619.1392,1025.2008
2/27/2019,1147.2849,849.1503,654.4765,2594.185,1022.2928
2/28/2019,1147.438,835.3481,642.8748,2585.77,1002.5711
3/1/2019,1145.5924,815.0882,644.7115,2585.527,989.1822
3/2/2019,1132.852,789.2261,645.1401,2562.184,978.1433
3/3/2019,1158.907,816.0138,653.9507,2614.094,984.2943
3/4/2019,1160.893,850.6702,642.3182,2619.362,985.5846
3/5/2019,1162.0617,858.8757,641.1668,2638.12,989.2652
3/6/2019,1143.931,851.661,637.6379,2604.975,963.601
3/7/2019,1146.307,847.671,642.2,2607.632,959.423
3/8/2019,1141.171,921.959,640.2437,2594.909,956.1012
3/9/2019,1138.427,887.7531,644.4263,2613.182,946.8389
3/10/2019,1142.998,864.7248,644.6149,2629.1766,952.8687
3/11/2019,1134.715,863.0403,639.4652,2581.824,945.4438
3/12/2019,1135.374,864.0529,642.448,2581.655,943.8748
3/13/2019,1140.838,910.0488,634.8069,2596.642,959.1288
3/14/2019,1135.329,889.5251,641.8244,2582.249,947.3295
3/15/2019,1140.157,881.1186,628.1874,2597.717,949.0691
3/16/2019,1140.41,867.8087,631.344,2599.572,944.5338
3/17/2019,1141.408,857.3043,629.5917,2599.622,938.5266
3/18/2019,1137.4923,888.4976,631.6467,2590.5921,920.9392
3/19/2019,1127.1431,937.6865,617.6017,2570.2298,912.7222
3/20/2019,1135.1024,940.7842,629.2324,2588.1706,917.3116
3/21/2019,1141.4642,954.6097,626.5457,2603.7201,915.3263
3/22/2019,1133.2243,939.7848,620.698,2586.5087,899.3385
3/23/2019,1136.9008,941.119,624.4678,2594.0084,893.3277
3/24/2019,1135.3507,938.345,631.2905,2589.8609,885.259
3/25/2019,1106.5863,1067.227,610.3638,2527.4548,927.2624
3/26/2019,1100.9985,1050.8609,616.802,2518.2839,916.3553
3/27/2019,1096.6366,1030.2499,617.5586,2517.8262,904.474
3/28/2019,1107.6134,1000.7941,624.9379,2536.2942,897.2577
3/29/2019,1123.32,1047.141,619.665,2568.59,904.753
3/30/2019,1122.333,1024.633,610.5392,2565.073,891.9877
3/31/2019,1119.823,1007.24,614.1441,2560.376,879.5128
4/1/2019,1055.8174,1013.025,664.2816,2425.397,802.5198
4/2/2019,1107.359,997.5414,683.9803,2543.703,949.5261
4/3/2019,1106.983,1080.258,657.5754,2530.232,946.3501
4/4/2019,1099.253,1070.269,644.0421,2512.823,933.322
4/5/2019,1098.379,1051.187,636.9004,2512.04,927.502
4/6/2019,1091.351,1050.895,628.7809,2497.809,911.1202
4/7/2019,1094.768,1037.276,637.3911,2505.577,901.4047
4/8/2019,1095.908,1030.849,641.6912,2509.023,897.3759
4/9/2019,1110.688,1036.969,637.8264,2544.465,912.2574
4/10/2019,1111.823,1036.998,639.6617,2554.535,912.1385
4/11/2019,1106.415,1018.929,639.944,2553.258,905.0286
4/12/2019,1109.886,1000.885,635.3608,2543.543,892.7421
4/13/2019,1942.687,967.4843,650.346,2518.595,1247.327
4/14/2019,2020.185,949.9932,639.3633,2515.726,1290.975
4/15/2019,1975.125,934.1363,633.0891,2518.234,1318.655
4/16/2019,1904.6538,906.2984,636.8599,2486.3833,1277.3211
4/17/2019,1937.785,916.1177,643.6151,2527.9804,1339.5956
4/18/2019,1899.128,903.6543,634.673,2557.467,1410.4019
4/19/2019,1821.332,867.9938,631.36,2523.8403,1496.7115
4/20/2019,1822.0445,874.4506,636.3752,2552.7972,1610.2433
4/21/2019,1771.0172,853.8741,629.3318,2538.6682,1658.2208
4/22/2019,1741.6837,834.1232,631.642,2539.6978,1706.7634
4/23/2019,1703.6194,809.5206,627.0036,2533.2791,1662.3075
4/24/2019,1689.2541,794.3255,626.1696,2539.4092,1731.5641
4/25/2019,1038.2508,760.1483,619.4541,2457.7895,1671.7446
4/26/2019,1081.3976,816.2696,617.9039,2499.6592,1699.3234
4/27/2019,1076.1815,805.0423,617.4739,2485.2693,1670.577
4/28/2019,1095.1706,814.6192,624.5282,2522.3696,1690.9588
4/29/2019,1069.1401,772.7193,606.4495,2467.2586,1513.6567
4/30/2019,1073.7964,775.0193,621.6056,2472.751,1237.8525
5/1/2019,1086.767,765.3466,615.2949,2503.366,1261.862
5/2/2019,1077.845,741.0756,614.4976,2483.517,1245.065
5/3/2019,1084.03,735.0185,613.6955,2492.533,1250.443
5/4/2019,1107.9,750.8262,612.559,2541.332,1282.687
5/5/2019,1089.902,724.3188,610.9064,2502.922,1249.603
5/6/2019,1095.0078,721.7989,609.5517,2512.6377,1253.1122
5/7/2019,1100.7984,709.3563,612.5168,2522.5863,1257.1259
5/8/2019,1106.3946,705.4322,608.9733,2535.4145,1262.5161
5/9/2019,1103.971,706.5385,608.7673,2527.8756,1253.9241
5/10/2019,1104.9836,698.0117,599.8324,2531.912,1252.5249
5/11/2019,1107.483,694.9709,606.5482,2535.1634,1252.8094
5/12/2019,1108.4053,674.9685,598.2644,2538.7611,1250.4524
5/13/2019,1111.9889,676.9446,602.7042,2544.2707,1251.0032
5/14/2019,1071.4355,640.7004,601.9769,2538.4492,1240.7576
5/15/2019,1119.9076,674.4931,600.776,2561.1973,1215.3061
5/16/2019,1121.6374,675.2706,598.2892,2565.7247,1207.5258
5/17/2019,1129.1069,682.3927,595.5389,2582.5533,1209.456
5/18/2019,1120.314,670.258,590.368,2590.478,1200.584
5/19/2019,1131.5277,668.4268,592.7253,2587.3273,1193.0638
5/20/2019,1131.7101,656.4208,589.6034,2586.6065,1180.3179
5/21/2019,1079.7296,950.9459,742.4269,2338.7921,1081.3533
5/22/2019,1031.2861,969.5229,722.9914,2328.8666,1121.5369
5/23/2019,1021.5991,987.2925,701.9286,2309.5067,1104.2323
5/24/2019,1026.8436,979.2202,695.4644,2323.4828,1109.3424
5/25/2019,1032.8801,964.7504,695.8691,2336.282,1110.9488
5/26/2019,1035.9858,973.6453,680.5458,2346.321,1107.755
5/27/2019,1039.4791,959.3299,676.2281,2355.094,1098.6793
5/28/2019,1049.4447,951.9743,675.657,2376.0525,1093.8617
5/29/2019,1058.7868,942.6735,671.918,2398.7401,1090.6754
5/30/2019,1058.0085,929.3402,665.2383,2399.5097,1085.0852
5/31/2019,1065.4438,915.8325,665.8167,2415.5621,1088.0783
6/1/2019,1073.547,909.9544,662.1241,2435.083,1090.275
6/2/2019,1070.041,892.1816,650.1321,2427.435,1076.878
6/3/2019,1074.32,887.2458,653.5326,2439.501,1074.758
6/4/2019,1086.499,884.0943,651.2195,2466.413,1082.288
6/5/2019,1063.968,867.7143,740.3653,2417.743,1038.836
6/6/2019,1063.782,836.8088,802.1127,2416.379,1032.24
6/7/2019,1092.7905,757.2408,816.7605,2481.161,1082.1515
6/8/2019,1028.6027,927.604,796.0444,2354.6219,1031.9056
6/9/2019,1024.5098,976.435,795.0062,2341.8079,1020.4754
6/10/2019,1031.8016,978.1311,788.3968,2355.5705,1014.5084
6/11/2019,1035.9641,971.3365,778.7405,2364.2548,1005.3149
6/12/2019,1041.7053,962.1066,772.3407,2376.4164,996.93
6/13/2019,1051.1306,930.2564,770.44,2398.0867,991.6449
6/14/2019,1069.9425,871.2135,782.5411,2441.4891,998.276
6/15/2019,1087.197,789.3273,791.1661,2480.7308,1005.2332
6/16/2019,1075.336,733.044,892.2742,2462.7492,974.2775
6/17/2019,1035.223,774.3771,1013.5354,2381.9149,953.7294
6/18/2019,1070.823,733.2978,1036.526,2453.405,974.238
6/19/2019,1049.525,761.024,995.4576,2409.312,942.6568
6/20/2019,1033.726,878.4303,969.9806,2375.18,914.3136
6/21/2019,1029.778,904.2856,951.6107,2367.612,898.1796
6/22/2019,1031.041,918.5529,943.6793,2368.961,886.2264
6/23/2019,1036.296,942.316,930.5801,2380.344,877.6146
6/24/2019,1036.839,897.3646,923.0237,2381.181,868.8801
6/25/2019,1048.794,904.6858,924.2569,2404.78,869.3531
6/26/2019,1052.491,914.0493,913.6757,2414.387,861.9158
6/27/2019,1053.337,939.4765,902.3227,2416.681,851.4847
6/28/2019,1053.128,941.3194,890.6566,2417.449,839.3798
6/29/2019,1057.7035,954.9252,884.9846,2427.7516,833.4571
6/30/2019,1054.6337,936.2527,874.9954,2423.345,822.5034
7/1/2019,1057.038,968.9735,874.2078,2428.29,820.582
7/2/2019,1059.535,969.7659,866.1127,2434.944,807.6674
7/3/2019,1063.436,976.7656,860.9601,2442.602,801.0809
7/4/2019,1064.753,982.5557,851.8597,2447.827,792.0784
7/5/2019,1065.66,998.4607,842.3623,2451.678,782.8546
7/6/2019,1069.3765,990.7589,837.697,2459.4583,776.3918
7/7/2019,1069.782,998.3947,831.0978,2462.361,768.6367
7/8/2019,1070.96,992.1766,825.176,2465.464,762.4622
7/9/2019,1028.6913,995.35,922.4184,2379.1283,813.3686
7/10/2019,1036.0213,909.3682,981.3124,2394.0158,793.7291
7/11/2019,1014.5639,868.8557,1166.8597,2345.4276,764.5897
7/12/2019,1018.6501,880.7954,1168.801,2351.4796,758.3732
7/13/2019,1013.815,861.6294,1163.4455,2341.9011,743.4493
7/14/2019,1020.2857,870.0706,1167.0724,2353.165,738.5879
7/15/2019,1024.2458,878.6124,1164.8517,2361.7164,732.3406
7/16/2019,1025.2407,873.1899,1163.5768,2364.3791,722.9753
7/17/2019,1025.3463,890.446,1155.7795,2367.5988,711.9386
7/18/2019,1027.9787,894.0389,1154.0895,2370.5365,704.2871
7/19/2019,1038.515,852.3772,1176.146,2391.956,736.049
7/20/2019,1006.351,17.4218,1274.283,2552.21,1209.76
7/21/2019,660.8174,259.5503,1254.4896,2548.8187,1360.5435
7/22/2019,1079.371,0,1212.9913,2473.8157,1476.1915
7/23/2019,1075.438,0,1198.32,2464.322,1498.12
7/24/2019,1066.9623,0,1176.6419,2442.8383,1541.757
7/25/2019,1060.453,0,1157.914,2426.823,1524.952
7/26/2019,1063.735,0,1152.635,2430.426,1555.039
7/27/2019,1068.377,0,1144.754,2438.394,1530.364
7/28/2019,1075.385,0,1137.755,2452.34,1511.334
7/29/2019,1076.0838,0,1138.2554,2446.87,1522.5623
7/30/2019,1067.9653,0,1120.27,2427.1148,1559.8594
7/31/2019,1074.025,0,1112.538,2436.956,1559.249
8/1/2019,1879.46,0,270.9772,2448.3055,1559.1079
8/2/2019,2011.27,0,0,2485.03,1652.325
8/3/2019,1991.889,0,0,2517.363,1664.954
8/4/2019,1925.02,0,0,2497.479,1678.326
8/5/2019,1859.534,0,0,2477.368,1666.927
8/6/2019,1859.183,0,0,2505.755,1716.297
8/7/2019,1621.611,0,370.1366,2479.958,1683.958
8/8/2019,1003.1566,0,1429.2453,2310.2907,1478.8469
8/9/2019,1001.2466,0,1428.9818,2294.4647,1445.9354
8/10/2019,1008.6,0,1436.8396,2302.9949,1465.0704
8/11/2019,1031.0744,0,1568.8914,2039.131,1500.3851
8/12/2019,1053.069,0,1708.0529,1814.5159,1578.7054
8/13/2019,1060.3788,0,1721.7391,1783.1223,1588.5113
8/14/2019,1069.9289,0,1750.5238,1783.6529,1604.4899
8/15/2019,1065.0092,0,1735.7667,1778.2392,1571.6894
8/16/2019,1074.7955,0,1761.2436,1782.9321,1559.3412
8/17/2019,1077.6954,0,1762.829,1793.6633,1532.2916
8/18/2019,1079.707,0,1766.913,1798.153,1498.517
8/19/2019,1371.227,0,1587.588,1773.185,1442.601
8/20/2019,1513.8435,0,1507.5329,1730.3077,1455.0297
8/21/2019,1487.4903,0,1508.5,1691.7587,1447.4606
8/22/2019,1477.606,0,1527.2785,1681.8264,1489.9743
8/23/2019,1451.92,0,1516.3306,1639.4657,1521.1486
8/24/2019,1443.0454,0,1532.501,1611.119,1548.249
8/25/2019,1448.392,0,1565.762,1593.039,1579.888
8/26/2019,1438.902,0,1574.876,1578.402,1587.867
8/27/2019,1042.34,0,1570.9646,1559.9486,1515.1271
8/28/2019,1125.32,0,1622.187,1633.939,1629.669
8/29/2019,1412.3737,0,1556.1764,1585.0038,1589.3446
8/30/2019,1524.535,0,1558.376,1550.864,1565.132
8/31/2019,1505.8275,0,1557.972,1505.888,1554.9
9/1/2019,1500.5275,0,1585.7296,1485.9139,1553.5324
9/2/2019,1490.2812,0,1595.8909,1517.397,1534.381
9/3/2019,1477.879,0,1607.553,1548.871,1520.533
9/4/2019,1467.967,0,1621.543,1582.33,1510.016
9/5/2019,1455.661,0,1626.797,1602.755,1495.296
9/6/2019,1439.74,0,1622.949,1613.988,1488.325
9/7/2019,1420.6198,0,1613.2166,1636.0184,1484.5795
9/8/2019,1407.477,0,1618.1317,1657.4955,1478.3722
9/9/2019,1397.5624,0,1624.2283,1663.1895,1470.7849
9/10/2019,1431.6004,0,1612.9693,1679.4004,1453.3445
9/11/2019,1520.8285,0,1562.4857,1646.7476,1427.1016
9/12/2019,1509.4256,0,1577.8911,1620.4384,1439.0958
9/13/2019,1492.9295,0,1580.7051,1599.067,1485.9581
9/14/2019,1459.7278,0,1568.7322,1553.3596,1564.1733
9/15/2019,1453.6161,0,1581.866,1531.9607,1565.5033
9/16/2019,1441.5055,0,1590.4635,1533.7805,1601.0494
9/17/2019,1457.9306,0,1565.6728,1593.5131,1564.4793
9/18/2019,1456.627,0,1547.836,1642.704,1532.784
9/19/2019,1421.767,0,1563.445,1609.37,1549.078
9/20/2019,1418.109,0,1594.047,1590.319,1567.357
9/21/2019,1406.066,0,1607.121,1595.095,1565.485
9/22/2019,1396.702,0,1618.701,1592.499,1546.323
9/23/2019,1385.874,0,1627.834,1612.591,1530.1
9/24/2019,1408.022,0,1609.015,1625.828,1495.927
9/25/2019,1431.53,0,1611.713,1636.866,1474.568
9/26/2019,1425.805,0,1610.612,1641.236,1464.556
9/27/2019,1395.789,0,1615.75,1679.969,1456.623
9/28/2019,1361.3278,0,1571.5365,1699.2428,1559.7215
9/29/2019,1345.262,0,1564.266,1688.152,1563.54
9/30/2019,1352.93,0,1587.592,1702.899,1509.193
10/1/2019,1329.873,0,1564.519,1689.275,1574.578
10/2/2019,1325.639,0,1565.81,1681.207,1576.303
10/3/2019,1314.451,0,1562.074,1669.293,1577.805
10/4/2019,1319.786,0,1567.908,1656.526,1593.259
10/5/2019,1322.263,0,1578.501,1639.578,1593.282
10/6/2019,1324.402,0,1590.674,1629.448,1598.278
10/7/2019,1330.846,0,1605.859,1624.327,1589.645
10/8/2019,1325.1618,0,1605.4816,1642.7447,1577.163
10/9/2019,1319.0563,0,1609.1222,1664.4986,1548.0991
10/10/2019,1313.4407,0,1605.06,1692.7809,1516.4858
10/11/2019,1311.1157,0,1603.9685,1726.3488,1486.8284
10/12/2019,1308.0011,0,1598.2665,1752.4678,1473.5691
10/13/2019,1304.7133,0,1596.7975,1770.2332,1460.8965
10/14/2019,1305.8068,0,1599.585,1780.5286,1454.8078
10/15/2019,1310.917,0,1603.0242,1789.5884,1454.1434
10/16/2019,1315.0815,0,1605.7666,1802.1492,1465.0457
10/17/2019,1311.5662,0,1398.9291,1677.7637,1373.0434
10/18/2019,1374.561,0,1521.342,1754.825,1556.866
10/19/2019,1338.619,0,1535.615,1739.093,1563.499
10/20/2019,1305.3165,0,1541.498,1746.163,1555.514
10/21/2019,1309.3337,0,1553.76,1758.97,1537.793
10/22/2019,1315.833,0,1563.849,1769.242,1509.763
10/23/2019,1313.911,0,1568.23,1775.07,1485.046
10/24/2019,1318.167,0,1582.203,1781.524,1488.086
10/25/2019,1308.219,0,1579.372,1789.996,1464.464
10/26/2019,1305.906,0,1585.331,1799.926,1443.48
10/27/2019,1304.888,0,1585.936,1804.458,1452.687
10/28/2019,1302.159,0,1587.696,1805.871,1450.275
10/29/2019,1304.545,0,1588.019,1807.988,1455.812
10/30/2019,1300.657,0,1585.395,1810.611,1457.842
10/31/2019,1287.481,0,1522.353,1772.295,1503.521
11/1/2019,1296.902,0,1522.814,1748.096,1543.377
11/2/2019,1136.794,0,1529.466,1753.336,1553.953
11/3/2019,1305.474,0,1537.515,1755.041,1540.407
11/4/2019,1305.8722,0,1546.9215,1769.6373,1520.9716
11/5/2019,1306.755,0,1555.779,1779.679,1496.49
11/6/2019,1306.1,0,1560.682,1788.766,1475.773
11/7/2019,1307.3625,0,1563.8071,1797.4706,1468.4187
11/8/2019,1309.0338,0,1570.493,1803.9455,1461.7285
11/9/2019,1308.6202,0,1572.5195,1811.1594,1459.4839
11/10/2019,1306.9943,0,1538.0394,1788.5796,1529.3004
11/11/2019,1287.3999,0,1529.4152,1764.7661,1574.0585
11/12/2019,1284.0786,0,1528.7886,1766.1014,1559.2628
11/13/2019,1283.7692,0,1527.4263,1758.7346,1573.2551
11/14/2019,1288.9232,0,1528.5039,1760.2467,1569.0832
11/15/2019,1285.6176,0,1523.2316,1764.3098,1573.5063
11/16/2019,1290.7258,0,1522.4158,1759.1938,1567.6277
11/17/2019,1300.355,0,1535.148,1765.607,1550.66
11/18/2019,1302.743,0,1541.135,1781.985,1534.466
11/19/2019,1307.199,0,1549.594,1798.576,1525.661
11/20/2019,1300.227,0,1547.879,1798.074,1490.56
11/21/2019,1313.578,0,1557.818,1806.504,1491.037
11/22/2019,1306.135,0,1554.547,1806.195,1507.81
11/23/2019,1297.771,0,1539.4,1800.009,1496.203
11/24/2019,1301.605,0,1539.4,1807.43,1500.248
11/25/2019,1300.626,0,1510.725,1809.595,1526.734
11/26/2019,1288.039,0,1524.391,1801.298,1545.204
11/27/2019,1287.652,0,1536.512,1798.366,1534.51
11/28/2019,1284.221,0,1535.198,1800.805,1521.844
11/29/2019,1282.3253,0,1533.634,1801.555,1515.131
11/30/2019,1294.615,0,1529.97,1800.172,1523.102
12/1/2019,1291.191,0,1526.132,1800.081,1534.421
12/2/2019,1293.792,0,1520.484,1802.214,1539.759
12/3/2019,1293.792,0,1511.767,1801.107,1545.241
12/4/2019,1313.677,0,1504.977,1801.319,1558.618
12/5/2019,1287.177,0,1494.626,1800.798,1570.498
12/6/2019,1284.665,0,1486.679,1798.747,1606.046
12/7/2019,1272.8227,0,1464.1821,1787.5828,1629.7623
12/8/2019,1291.1192,0,1458.9618,1783.5518,1616.0831
12/9/2019,1296.4376,0,1461.6007,1786.5587,1608.0629
12/10/2019,1292.1565,0,1462.6071,1790.437,1591.8491
12/11/2019,1295.2414,0,1469.9358,1791.1725,1588.9806
12/12/2019,1267.8706,0,1361.4789,1683.9087,1393.4534
12/13/2019,1668.0102,0,1434.0065,1673.6797,1346.8712
12/14/2019,1697.6305,0,1447.822,1651.8229,1363.6478
12/15/2019,1631.9586,0,1454.7562,1622.074,1456.7663
12/16/2019,1598.6192,0,1445.4175,1597.5247,1509.4311
12/17/2019,1614.663,0,1458.05,1579.034,1538.602
12/18/2019,1579.598,0,1460.689,1562.115,1561.437
12/19/2019,1580.153,0,1461.595,1555.862,1585.924
12/20/2019,1571.314,0,1457.531,1546.601,1583.746
12/21/2019,1538.751,0,1453.246,1557.348,1584.326
12/22/2019,1521.566,0,1453.701,1602.14,1586.125
12/23/2019,1478.413,0,1452.999,1637.792,1565.027
12/24/2019,1425.216,0,1436.287,1645.891,1534.247
12/25/2019,1308.312,0,1433.917,1908.918,1533.585
12/26/2019,1321.984,0,1413.166,2057.15,1457.168
12/27/2019,1305.231,0,1403.0448,2047.5008,1424.5692
12/28/2019,1310.2892,0,1393.2127,2041.2472,1419.3375
12/29/2019,1313.8506,0,1395.4793,2048.8198,1413.0666
12/30/2019,1296.3946,0,1394.1673,2052.3688,1413.4351
12/31/2019,1313.7034,0,1393.6105,2065.9891,1425.5525
1/1/2020,1299.7663,0,1387.971,2073.2053,1422.7251
1/2/2020,1296.386,0,1380.4461,2081.6351,1425.6135
1/3/2020,1290.0277,0,1372.8568,2086.3383,1418.8814
1/4/2020,1282.1145,0,1361.7119,2090.2943,1411.6014
1/5/2020,1281.8953,0,1356.4586,2094.2796,1407.7205
1/6/2020,1284.4604,0,1352.9908,2105.2652,1414.156
1/7/2020,1288.9001,0,1343.7792,2114.7412,1403.7326
1/8/2020,1297.0274,0,1340.257,2110.424,1407.0856
1/9/2020,1268.9225,0,1332.5795,2083.6982,1406.5252
1/10/2020,1279.236,0,1324.377,2075.424,1398.6956
1/11/2020,1285.289,0,1320.914,2084.212,1482.93834
1/12/2020,1294.467,0,1340.55,2060.989,1453.823
1/13/2020,1281.495,0,1397.088,2065.076,1426.45
1/14/2020,1243.846,0,1408.2,2079.433,1354.885
1/15/2020,1275.935,0,1407.278,2061.698,1426.944
1/16/2020,1263.696,0,1400.467,2042.278,1443.875
1/17/2020,1272.415,0,1391.74,2038.465,1442.629
1/18/2020,1291.501,0,1375.372,2034.535,1442.843
1/19/2020,1291.365,0,1392.515,2029.344,1432.341
1/20/2020,1281.658,0,1393.093,2034.592,1437.864
1/21/2020,1282.914,0,1391.939,2040.865,1430.152
1/22/2020,1281.534,0,1386.611,2047.059,1424.958
1/23/2020,1284.24,0,1378.657,2051.854,1424.14
1/24/2020,1289.906,0,1368.598,2065.913,1419.718
1/25/2020,1293.891,0,1355.86,2069.277,1410.708
1/26/2020,1365.433,0,1261.956,1923.152,1265.243
1/27/2020,1558.325,0,1299.634,1959.35,1339.308
1/28/2020,1522.856,0,1320.031,1954.82,1367.654
1/29/2020,1480.802,0,1333.762,1974.676,1377.629
1/30/2020,1459.795,0,1349.822,2007.373,1354.989
1/31/2020,1430.958,0,1180.665,1713.531,1202.68
2/1/2020,1670.35,0,1290.943,1936.58,1342.877
2/2/2020,1615.625,0,1304.735,1932.878,1339.227
2/3/2020,1578.604,0,1330.412,1960.15,1364.66
2/4/2020,1538.126,0,1344.065,1977.353,1366.199
2/5/2020,1509.85,0,1354.198,1992.274,1342.183
2/6/2020,1488.091,0,1363.463,2005.926,1334.206
2/7/2020,1458.6171,0,1366.5405,2012.3754,1333.9658
2/8/2020,1441.797,0,1364.1403,2026.2536,1332.2784
2/9/2020,1423.6773,0,1368.2638,2043.3034,1350.8523
2/10/2020,1415.858,0,1367.219,2046.073,1354.141
